,conversation_id_str,created_at,favorite_count,Tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,predicted_sentiment
20,1802642849600803297,Mon Jun 17 22:44:02 +0000 2024,0, narkosun ada     aplikasi tapera ,1802834615960523149,,narkosun,in,,0,0,0,https://x.com/DowatiW55368/status/1802834615960523149,1728804536301879296,DowatiW55368,neutral
21,1802690435149947378,Mon Jun 17 22:39:26 +0000 2024,1, metro tv sami mawon pak     kesalahan di tangan pemerintah yg tdk bs memberantas judol  itu pokok masalahnya    seneng banget mainan bansos ada apa sih    dan pak muhadjir knp bs ikut an di pinjam tangan oleh paduka   kasus ukt kasus tapera gak belajar pak  cm akal an sj,1802833460978946378,,Metro_TV,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/DermagaGarely/status/1802833460978946378,1513694552443727873,DermagaGarely,neutral
22,1789736132554682459,Mon Jun 17 22:37:39 +0000 2024,0, yescoin fam jadi beras buat bayar tapera,1802833012519846292,,Yescoin_Fam,in,,0,0,0,https://x.com/MangAli82/status/1802833012519846292,1479380632513835009,MangAli82,neutral
23,1802386428539916379,Mon Jun 17 22:34:37 +0000 2024,0, snnatchy baguslah udah mulai manusiawi  tinggal disuruh bayar tapera aja,1802832246891540973,,snnatchy,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/restlessmuse09/status/1802832246891540973,1536448264853069824,restlessmuse09,negative
24,1802648750231626192,Mon Jun 17 21:59:23 +0000 2024,0, hafidzrivaldi bayar tapera dulu pod   ,1802823379759858009,,hafidzrivaldi,in,,0,0,0,https://x.com/tidakmandii/status/1802823379759858009,1684821667770699776,tidakmandii,neutral
25,1802591907828388324,Mon Jun 17 21:55:40 +0000 2024,0, meong99x  budibukanintel emang tapera sudah jalan  bloon lo,1802822446183256487,,meong99x,in,"Prague, Czech Republic",0,0,0,https://x.com/calonmiliarderX/status/1802822446183256487,1711944920049864704,calonmiliarderX,negative
26,1802818456175415429,Mon Jun 17 21:39:49 +0000 2024,0,kan nanti ada tapera ,1802818456175415429,,,in,🪐,0,0,0,https://x.com/saturdeyss/status/1802818456175415429,1557148812698824704,saturdeyss,neutral
27,1802815329309241590,Mon Jun 17 21:27:23 +0000 2024,0,pemalas penjudi kalah judi akan dikasih banson  pekerja pencari rejeki halal akan dipotong gajinya atas nama tapera  logikanya di mana ya ,1802815329309241590,,,in,Purworejo,0,0,0,https://x.com/sujudkamal68/status/1802815329309241590,2472495378,sujudkamal68,neutral
28,1802694863282143244,Mon Jun 17 21:19:48 +0000 2024,0, zy zy lestary ane cuma bisa nyengir    lagi kelabakan kemungkinan besar ikn bisa mangkrak kurang dana maka keluar yg aneh aneh ukt tapera    indonesia sekarang tidak baik baik aja     ,1802813417797099784,,zy_zy_lestary,in,,0,0,0,https://x.com/AliAmin31984360/status/1802813417797099784,1647758472833007616,AliAmin31984360,positive
29,1802515546195579331,Mon Jun 17 21:17:20 +0000 2024,0, catreonot jangan lupa bayar tapera,1802812800739533229,,catreonot,in,"Sawah Besar, Indonesia",0,0,0,https://x.com/kebo_ijo_reborn/status/1802812800739533229,1707659882089103360,kebo_ijo_reborn,neutral
30,1802515546195579331,Mon Jun 17 20:19:44 +0000 2024,0, catreonot siap2 dipotong tapera gajinya,1802798305182916695,,catreonot,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/waswasilkhonnas/status/1802798305182916695,1316369124453347331,waswasilkhonnas,neutral
31,1802595790193631250,Mon Jun 17 19:36:02 +0000 2024,0, 5tev3n pe9el okb ini tar dipotong tapera ngamuk  dah    ,1802787304496566562,,5teV3n_Pe9eL,in,,0,0,0,https://x.com/ElgeJohan/status/1802787304496566562,1745371630837305344,ElgeJohan,negative
32,1802780062934286775,Mon Jun 17 19:07:18 +0000 2024,0,himbauan mui pusat pada bulan april 2020 dengan nomor  kep 1240 dp mui vi 2020    dst tapera yang diibaratkan oleh banyak publik sebagai wujud pemerasan terhadap bangsa sendiri dalam keadaan sementara perkonomian negara pun serang kembang kempis karena tumpukan   dst,1802780074577711490,,lubis10922,in,"Ciledug, Indonesia",0,1,0,https://x.com/lubis10922/status/1802780074577711490,1757548518053695488,lubis10922,negative
33,1802764060666347980,Mon Jun 17 18:43:20 +0000 2024,0, zwitie  tapera ,1802774042967154990,,zwitie_,in,Panas,0,0,0,https://x.com/daysaftr21/status/1802774042967154990,547381240,daysaftr21,positive
34,1802769450342769073,Mon Jun 17 18:25:05 +0000 2024,0,ini sederet aturan yang dilanggar pemerintah jika tapera diberlakukan menurut ketua umum hlki https   t co x7ua6mxrbl https   t co fhhua05cvj,1802769450342769073,https://pbs.twimg.com/media/GQS5QwdbEAER-Z1.jpg,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/maunglucu/status/1802769450342769073,873212887447126017,maunglucu,neutral
35,1802515546195579331,Mon Jun 17 17:47:38 +0000 2024,0, catreonot kepotong tapera juga ,1802760023854178498,,catreonot,in,,0,0,0,https://x.com/alsaqaf2/status/1802760023854178498,397285936,alsaqaf2,positive
36,1802470147992764556,Mon Jun 17 17:45:20 +0000 2024,0, ijiemok ihsiok ya bahas tapera malah di bisukan wkwk,1802759447808532688,,ijiemoK_ihsioK,in,"Serang, Indonesia",0,0,0,https://x.com/Nort_muhehehe/status/1802759447808532688,985535956378763266,Nort_muhehehe,negative
37,1802336861261897989,Mon Jun 17 17:39:14 +0000 2024,0, rahmdess27 bentar lg kek korut ini mh apa2 di pantau  kaga ada kebebasan dlm hidup  1  tapera 2  main sosmed 3  abis ini apa lagi ,1802757912181559790,,rahmdess27,in,"Indramayu, Indonesia",0,0,0,https://x.com/_ariffirman/status/1802757912181559790,751995676054081536,_ariffirman,negative
38,1802757643917987978,Mon Jun 17 17:38:10 +0000 2024,0,yah kalo mau yang ngaturnya enak dan istri ngeluarin duit tanpa mikir kepotong ini itu cari cowok yang gajinya 2 digit    7 5 juta perbulan itu terbatas  papaku waktu masih letnan satu gajinya 5 juta per bulan buat biayain 4 kepala dan masih kepotong bpjs dan tapera    ,1802757643917987978,,,in,"dazai, gojo, oikawa, kaito ‼️☆",0,1,0,https://x.com/zeynitsu/status/1802757643917987978,972832284507172865,zeynitsu,neutral
39,1802755548737319295,Mon Jun 17 17:34:47 +0000 2024,0, sepandangan kalau lu mati berkurang nanti bgst pemasukan buat dana tapera kurangin alkohol bangsat,1802756790431654025,,miljagulamahmad,in,bumi manusia.,0,0,0,https://x.com/miljagulamahmad/status/1802756790431654025,1243441902361305090,miljagulamahmad,negative
40,1802680162817061102,Mon Jun 17 17:31:02 +0000 2024,0, ibnusw coba sm2 dikasih sesuai kemampuan aja lebih enak ya to ini udh bersih 5juta msh disuruh buat nyisihin ounya lg duh tmbh ngelu   blm kepotong tapera ,1802755847057272936,,ibnusw,in,Indonesia,0,1,0,https://x.com/tinkerbweel/status/1802755847057272936,122814492,tinkerbweel,positive
41,1802709881205776747,Mon Jun 17 17:27:09 +0000 2024,0, evervallie ini dia semangat yang dibutuhin buat melawan tapera ,1802754869209727471,,Evervallie,in,,0,0,0,https://x.com/edenwuds/status/1802754869209727471,520238734,edenwuds,positive
42,1802754629396267443,Mon Jun 17 17:26:16 +0000 2024,0,tapera program tabungan untuk wujudkan rumah impian bisa dicairkan  https   t co 4byrgq1wkc,1802754650573304136,https://pbs.twimg.com/media/GQSrrDnagAAU9qj.jpg,wajah_baruitu,in,jakarta,0,0,0,https://x.com/wajah_baruitu/status/1802754650573304136,1562846317419737090,wajah_baruitu,neutral
43,1802754629396267443,Mon Jun 17 17:26:15 +0000 2024,0,tapera program tabungan untuk wujudkan rumah impian https   t co 8r171vpvlv,1802754645254877230,https://pbs.twimg.com/media/GQSrn9TakAAmiTi.jpg,wajah_baruitu,in,jakarta,0,1,0,https://x.com/wajah_baruitu/status/1802754645254877230,1562846317419737090,wajah_baruitu,neutral
44,1802754629396267443,Mon Jun 17 17:26:11 +0000 2024,0,bp tapera siap membantu tenaga kerja di indonesia untuk memiliki hunian yang layak dan terjangkau https   t co xeiotqu4qo,1802754629396267443,https://pbs.twimg.com/media/GQSrWCQbAAAUyCD.png,,in,jakarta,0,1,0,https://x.com/wajah_baruitu/status/1802754629396267443,1562846317419737090,wajah_baruitu,positive
45,1802229120874741847,Mon Jun 17 17:18:25 +0000 2024,0, ubegebe1 daripada bikin tapera mending ide ini aja yg dipake buat pemerintah ngeruk duit rakyat lebih fair ,1802752674749911246,,ubegebe1,in,,0,0,0,https://x.com/8x2pz73u6tk535n/status/1802752674749911246,1315562021996306432,8x2pz73u6tk535n,negative
46,1802751967053410516,Mon Jun 17 17:15:37 +0000 2024,0,setelah tapera pemerintah canangkan bank tanah faisal basri  untuk siapa  https   t co tq55ztic5v,1802751967053410516,,,in,Indonesia,1,0,0,https://x.com/geloraco/status/1802751967053410516,3319260420,geloraco,neutral
47,1802751803592982543,Mon Jun 17 17:14:59 +0000 2024,0,tp kalo tapera    gw ngerasa buang buang energi anjir kalo harus sampe ngitung ini itu dan debatin sana sini   soalnya keliatan bgt bobroknya cooo dan mayoritas masyrakat juga udh pasti menolak jd gausa ambil pushing awkwkwkwk,1802751807212618067,,vnscnt_,in,bandung coret,0,0,0,https://x.com/vnscnt_/status/1802751807212618067,987394540267913216,vnscnt_,negative
48,1802724701292388481,Mon Jun 17 15:27:16 +0000 2024,0,tanggapan pak jokowi terkait tapera wisnu jusa kominfo bawah belanda elaelo sapi 2024 m ipk 4 bakpia wendy ukraina https   t co fuk8jrmfvx,1802724701292388481,https://pbs.twimg.com/ext_tw_video_thumb/1802724582551662592/pu/img/0Ag_d7TPcXeA7ViJ.jpg,,in,,0,0,1,https://x.com/AmbarwatiLaras9/status/1802724701292388481,1598261296642027522,AmbarwatiLaras9,neutral
49,1802624197631377684,Mon Jun 17 15:24:14 +0000 2024,0, ptaboutfami diajak kamu tau gasi kebijakan tapera ini sebernya impact nya apa output yang diharapkan apa  sebernya ya aku dari awal ga yakin tau ikn banyak investor asingnya bener aja kan kesampaian sayang bayem di tukang sayur masa naik dua ribu gila gasi  apasi aku ga ngei ,1802723936142336223,,ptaboutfami,in,"Furano-shi, Hokkaidō",0,1,0,https://x.com/kyaraphine/status/1802723936142336223,1765449021928407040,kyaraphine,negative
50,1802302634428104842,Mon Jun 17 15:24:01 +0000 2024,0, ekokuntadhi1 harus dilegalkan sekalian tapi harus diatur dg jelas pajaknya kan jago tuh bu sri mulyani  smindrawatii meteri keuangan  kemenkeu dalam menciptakan pajak baru  ini lebih fair daripada tapera untuk membiayai ikn dan bansos,1802723884019712503,,ekokuntadhi1,in,,0,0,0,https://x.com/YoyokSub0302/status/1802723884019712503,1681216695472656384,YoyokSub0302,neutral
51,1802550479815155895,Mon Jun 17 15:21:50 +0000 2024,1, andrikosasih09 empat sek g awa o n,1802723335849349580,,andrikosasih09,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802723335849349580,2518915579,LantjarDjayaa,positive
52,1802722877378379940,Mon Jun 17 15:20:01 +0000 2024,0,ketika masyarakat mencari nafkah secara halal untuk keluarga dipaksa setor kepada negara 2 5  perbulan atas nama tapera sebagian masyarakat lain yg mencari peruntungan dengan judi online akan di berikan bansos dari negara lalu haruskah saya menjadi penjudi online saja  ,1802722877378379940,,,in,,0,0,0,https://x.com/HerryDjogdja/status/1802722877378379940,1642288140647014400,HerryDjogdja,positive
53,1802261691377627168,Mon Jun 17 15:19:58 +0000 2024,1, oposisicerdas buat bank sendiri sajah    setujuh   negara juga lagi sat set buat bank    sepei bank bpjs bank tapera bank dana haji dengan standa kelola dana umat gotong royong    hehehehehe,1802722863671353503,,OposisiCerdas,in,Semarang - Denpasar ,0,0,0,https://x.com/PatiBagong/status/1802722863671353503,1248627342773121024,PatiBagong,neutral
54,1802713912724586594,Mon Jun 17 15:13:39 +0000 2024,0, russellithic that jokowi sendiri yang bayar tapera aowkaowkaowkaoalwk ijbol,1802721276022399128,,russellithic,in,LH44 KR7 GR63 MS47,0,0,0,https://x.com/saturjoj/status/1802721276022399128,1779780916547883008,saturjoj,negative
55,1802721129246900725,Mon Jun 17 15:13:04 +0000 2024,0,kayaknya bear people frustasi dah ditekan tekan nggak turun turun  d,1802721129246900725,,,in,Jakarta,0,0,0,https://x.com/indonode/status/1802721129246900725,1451859919536197633,indonode,negative
56,1802625366072434717,Mon Jun 17 15:10:06 +0000 2024,0, cnnindonesia merusak malahan,1802720381557751814,,CNNIndonesia,in,Jakarta,0,0,0,https://x.com/indonode/status/1802720381557751814,1451859919536197633,indonode,negative
57,1802720273478864947,Mon Jun 17 15:09:40 +0000 2024,0,sepeinya pemenang bear and bull di 65k ini akan ditentukan nanti jam 1 malam,1802720273478864947,,,in,Jakarta,0,0,0,https://x.com/indonode/status/1802720273478864947,1451859919536197633,indonode,neutral
58,1802346641963552792,Mon Jun 17 15:09:10 +0000 2024,0, fantjoek  thedufresne y bedalah goblok lu ibarat pemerintah ngeluarin kebijakan tolol tapera tapi lu hina merah putihnya bukan konstitusi tolol tolol,1802720146466984155,,fantjoek,in,,0,0,0,https://x.com/lilmonstarrr/status/1802720146466984155,1453768214526107661,lilmonstarrr,negative
59,1802718513112727693,Mon Jun 17 15:02:41 +0000 2024,5,asli dah lebih aneh lagi ada wacana ngutak ngatik duit baznas which is zakat ikn noh cariin investor dulu jangan bikin kedok tapera meres rakyat middle class tau tau duitnya lari ke ikn,1802718513112727693,,,in,"Nalika Bivyntari, Her (22+)",0,0,1,https://x.com/tokoregal/status/1802718513112727693,1432713465580466187,tokoregal,neutral
60,1802717931685712006,Mon Jun 17 15:00:22 +0000 2024,0,things got more expensive dan bikin makin sulit buat punya tabungan dan aset tp solusi dari pemerintah bukan naikin gaji umr umk  malah kita semua disuruh bayar tapera,1802717931685712006,,,in,,0,0,0,https://x.com/champurraduk/status/1802717931685712006,1400243021564702724,champurraduk,negative
61,1802671793549058330,Mon Jun 17 14:59:07 +0000 2024,0, kuntoajiw akhir akhir ini aku lagi kalut ketakutan liat berita di dunia ini makin menyeramkan mulai tapera perang dunia 3 genosida dll  sekarang rasanya aku harus bisa mengendalikan rasa takut ini dan pura pura dunia baik baik aja  ,1802717615665905826,,KuntoAjiW,in,enigma,0,0,0,https://x.com/Emptychair06/status/1802717615665905826,1363701485276602368,Emptychair06,negative
62,1802715732893147196,Mon Jun 17 14:51:38 +0000 2024,0,ada video seru cek sekarang juga  https   t co tyfipyfm62 betul juga ucap rocky gerung soal ikn sudah mangkrak  amp  menjadi beban rakyat miskin dgn diperas ada potong pph ppn sekarang tapera ayo gulingkan jokowi dan turunkan presiden ri selanjutnya itu semua sudah di setting,1802715732893147196,,,in,,0,0,0,https://x.com/asipokiluper/status/1802715732893147196,1632735627794952192,asipokiluper,neutral
63,1802708043089731736,Mon Jun 17 14:48:44 +0000 2024,0, killuagemini kalo negara kaya gaada tuh tapera buat nutupin defisit apbn,1802715005533737052,,killuagemini,in,,0,1,0,https://x.com/_L0KA/status/1802715005533737052,1475793090820509698,_L0KA,negative
64,1802229120874741847,Mon Jun 17 14:48:05 +0000 2024,0, ubegebe1 betul  jelas2 aja dipajakin tinggi lumayan buat pemasukan pemerintah  jd gausah susah2 cari pajak macam tapera dll  jgn bicara halal haram wong nyatanya omzetnya triliunan gitu ko  maka lama2 judi terisolir sendiri yg kelebihan duit aja yg main bukan semua org sampe yg miskin2 ,1802714839028207753,,ubegebe1,in,,0,0,0,https://x.com/yanny130176/status/1802714839028207753,711198655957438464,yanny130176,negative
65,1802710424057786654,Mon Jun 17 14:47:03 +0000 2024,0, borangboe nahhhhhh ini  orang orang tuh dipotong uangnya buat tapera yang 3  aja pada was wes wos ini malah normalize si cowonya musti ngasih buat keluarga orang lain,1802714581804163100,,borangboe,in,,0,0,0,https://x.com/kntrnaaa/status/1802714581804163100,1058747046625067008,kntrnaaa,negative
66,1802701992923701726,Mon Jun 17 13:57:02 +0000 2024,0,ini nih program tapera   bentuk upaya mewujudkan rumah layak huni bagi seluruh masyarakat gimana menurut kalian     hunianpeama  genzpunyarumah  tapera  tabunganperumahanrakyat https   t co vqptlwnv5r,1802701992923701726,https://pbs.twimg.com/media/GQR76HsasAAkRec.jpg,,in,,0,0,0,https://x.com/lilaaple/status/1802701992923701726,1743123363974045696,lilaaple,neutral
67,1802701785217556543,Mon Jun 17 13:56:12 +0000 2024,17,bukan tak cinta produk indonesia  tapi ga mudah n ga semudah itu jg mmblokir trus minta semua yg berbelas tahun hidup bersama berinteraksi di twitter x pindah begitu saja  atau jangan  mo diwajibkan juga spei tapera  aku ya stop dulu aja wa cukup https   t co lcwqgg1jhh,1802701785217556543,https://pbs.twimg.com/media/GQR7uCyakAAtbUk.jpg,,in,Nusantara,0,2,2,https://x.com/IwanDjola/status/1802701785217556543,174156881,IwanDjola,negative
68,1802616476463214648,Mon Jun 17 13:54:52 +0000 2024,0, kuromigosong  neddisme nanti kebijakannya diubah yg masuk penjara tetep bayar tapera wkwkwkwkw gamau rugi,1802701449417400587,,kuromigosong,in,,0,0,0,https://x.com/Amarakamini1/status/1802701449417400587,1336999359989223430,Amarakamini1,positive
69,1802700762335817993,Mon Jun 17 13:52:08 +0000 2024,0,anda yang contrarian apa yang reguler 17 jutaan   ,1802700762335817993,,,in,Jakarta,0,0,0,https://x.com/indonode/status/1802700762335817993,1451859919536197633,indonode,negative
70,1802671793549058330,Mon Jun 17 13:45:38 +0000 2024,0, kuntoajiw takut gaji dipotong tapera,1802699124330168628,,KuntoAjiW,in,endonesia,0,0,0,https://x.com/icebearim/status/1802699124330168628,74086633,icebearim,negative
71,1802698714794037405,Mon Jun 17 13:44:00 +0000 2024,0,minimal gue ga relate urusan bayar tapera dan ga harus ganti akun ke elaelo ,1802698714794037405,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/darrarizkia/status/1802698714794037405,1393893067,darrarizkia,neutral
72,1802565695647125591,Mon Jun 17 13:43:22 +0000 2024,1, kiwalipitu  oposisicerdas  jokowi  prabowo  bengkeldodo  podo radong1  javaz bram4  desmodromici1  mbahmangir  dapitnih prabu kaanegara adik prabu angling darma dari kerajaan medang kamulan,1802698555360157932,,kiwalipitu,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802698555360157932,2518915579,LantjarDjayaa,neutral
73,1802498841859752007,Mon Jun 17 13:42:18 +0000 2024,0, matchajahat nyindir tapera ga gini caranya peh,1802698286807359808,,matchajahat,in,"Cilandak, Indonesia",0,0,0,https://x.com/Kiky1010/status/1802698286807359808,1079195018,Kiky1010,negative
74,1802604987056603272,Mon Jun 17 13:42:06 +0000 2024,0, onthesbrew disuruh mendukung tapera,1802698235905233289,,onthesbrew,in,États d'amour,0,0,0,https://x.com/creativezvous/status/1802698235905233289,1687687636360785920,creativezvous,negative
75,1802539141374370223,Mon Jun 17 13:41:42 +0000 2024,0, cnnindonesia trus yg bayar tetap kita lewat tapera gitu  ,1802698132943425646,,CNNIndonesia,in,,0,0,0,https://x.com/papa4bby/status/1802698132943425646,1571687120,papa4bby,neutral
76,1802697258049429783,Mon Jun 17 13:38:13 +0000 2024,0,lucuuuuk bangettt anjir bayar tapera sendirian,1802697258049429783,,,in,"Jakarta Capital Region, Indone",0,1,0,https://x.com/simarpil/status/1802697258049429783,1035179408431112196,simarpil,negative
77,1802680817724146000,Mon Jun 17 12:32:53 +0000 2024,0,tapera ,1802680817724146000,,,in,,0,0,0,https://x.com/marpetrianadwi1/status/1802680817724146000,1036935182052253701,marpetrianadwi1,positive
78,1802677817358115282,Mon Jun 17 12:27:38 +0000 2024,1, polisiidol malah di ingetin lagi padahal udh mulai lupa tapera,1802679495826293012,,polisiidol,in,"Bandung, Jawa Barat",0,0,0,https://x.com/oknumnusaena/status/1802679495826293012,1713799264651169792,oknumnusaena,negative
79,1801960278613250274,Mon Jun 17 12:27:37 +0000 2024,0, yattie2023  muadhaone1 opini yang bagus wir sekarang daftar tapera dulu,1802679489308361001,,Yattie2023,in,Indonesia,0,0,0,https://x.com/YustineMelinda/status/1802679489308361001,2311528753,YustineMelinda,neutral
80,1802679430403510690,Mon Jun 17 12:27:23 +0000 2024,0,bubblingnya dah mau pecah makanya pake tapera,1802679430403510690,,,in,,0,0,0,https://x.com/faizrezad/status/1802679430403510690,237244543,faizrezad,neutral
81,1802311323080085806,Mon Jun 17 12:26:07 +0000 2024,0, zy zy lestary  yattie2023  xquitavee  dika maxelyou  adri 7i  haramasoy  arie nurma01 24 pembangunan ikn masih pake apbn  investor yang katanya over subscribe ternyata hoax  buntutnya rakyat disuruh patungan a n tapera  ,1802679113162907899,,zy_zy_lestary,in,,0,0,0,https://x.com/lalalalalaloud/status/1802679113162907899,1726802434864136192,lalalalalaloud,negative
82,1802678517710410169,Mon Jun 17 12:23:45 +0000 2024,2,dipotong gmn nder  tapera,1802678517710410169,,,in,DNF 🤬,0,0,0,https://x.com/waehareullae/status/1802678517710410169,1593663028527964166,waehareullae,neutral
83,1802676809928257923,Mon Jun 17 12:22:47 +0000 2024,0, plisitin dipotong iuran tapera,1802678274411397201,,plisitin,in,,0,0,0,https://x.com/koganenohikari/status/1802678274411397201,1278269892882337792,koganenohikari,positive
