,conversation_id_str,created_at,favorite_count,tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,predicted_sentiment
43,1844579150411215354,Fri Oct 11 21:59:46 +0000 2024,1,berharap wasit dpt sanksi dan bahrain didiskualifikasi bisa gak yaaa,1844860468671942911,,my_supersoccer,in,,0,0,0,https://x.com/DeeMz29429466/status/1844860468671942911,1140279766341177345,DeeMz29429466,neutral
44,1844860185556467899,Fri Oct 11 21:58:38 +0000 2024,0,kami informasikan untuk pasaran hongkong dan sidney sudah berganti link acuan terbaru amp disiarkan langsung sehingga membuat permainan lebih fair ya bosku link yatkorek com koma ganti titik wa bahrain afcmafia wasit yatogel,1844860185556467899,https://pbs.twimg.com/media/GZpCXlWaEAAv_5H.jpg,,in,,0,0,0,https://x.com/yat0gel/status/1844860185556467899,1790686429108211712,yat0gel,neutral
45,1844550423866413382,Fri Oct 11 21:52:45 +0000 2024,0,wasit laknat saya sumpah bahrain selamanya tdk akan pernah ikut piala dunia,1844858705671794816,,MafiaWasit,in,,0,0,0,https://x.com/MasDuki783987/status/1844858705671794816,1764992082710847488,MasDuki783987,negative
46,1844592304599990676,Fri Oct 11 21:51:44 +0000 2024,0,bagi yg hadir nanti di gbk saat timnas vs bahrain jgn lupa bentangkan spanduk teror pakai kata bijak biar mereka paham pasang foto wasit curang,1844858447503978870,,idextratime,in,,0,1,0,https://x.com/r_kunipa/status/1844858447503978870,1827318128017387520,r_kunipa,neutral
47,1844857250093113666,Fri Oct 11 21:46:58 +0000 2024,0,dibalik perampokan wasit indonesia vs bahrain kaum akamsi x anti naturalisasi masih ada setelah gimana sakitnya pemain pemain keturunan yg mereka tolak karena merepresentasikan timnas dirampok dengan kejamnya pleh wasit,1844857250093113666,,,in,,0,1,0,https://x.com/dioristu12/status/1844857250093113666,3134093443,dioristu12,negative
48,1844834635043442713,Fri Oct 11 20:17:07 +0000 2024,429,mancing eh kepancing sandra dewi bahrain sma wasit fifa sd manga baim super mviews afc mafia,1844834635043442713,https://pbs.twimg.com/media/GZorUZ8bMAAh1cm.jpg,,in,,0,34,41,https://x.com/nazaryoi/status/1844834635043442713,1698806761023774720,nazaryoi,negative
49,1844824255713980417,Fri Oct 11 20:06:37 +0000 2024,15,gara timnasnya yg main mata dgn wasit terpantau lebih dari jam match bahrain v timnas indonesia kelar sampai saat ini akun resmi timnas bahrain otoritas olahraga bahrain akun olimpiadenya amp media serta akun pribadi keluarga kerajaan ga berani buka komentar di instagram,1844831995429556606,https://pbs.twimg.com/media/GZoo6vgagAA8td0.jpg,idextratime,in,,0,3,3,https://x.com/chanceuux/status/1844831995429556606,1032772831,chanceuux,neutral
50,1844830835029230054,Fri Oct 11 20:02:01 +0000 2024,3,bisa enggak robotx loe gantiin wasit sampah kayak si bobi botak biadab indonesia vs bahrain,1844830835029230054,,,in,Indonesia,0,0,2,https://x.com/HendroBatuayau/status/1844830835029230054,2288275140,HendroBatuayau,negative
51,1844724133114040387,Fri Oct 11 20:01:03 +0000 2024,0,lalu wasit mencuri poin untuk bahrain dari timnas indo,1844830592493600920,,salvanyyy,in,"Tangerang, Indonesia",0,0,0,https://x.com/_anggotadewan/status/1844830592493600920,1279851193670365184,_anggotadewan,negative
52,1844475486790979732,Fri Oct 11 19:57:32 +0000 2024,0,bahrain tidak tahu malu cuma bisa seri aja hasil wasit ngrrampok waktu afcmafiamoney,1844829707029946607,,afcasiancup,in,Hirosima,0,0,0,https://x.com/ray_buchory/status/1844829707029946607,1120029986998501376,ray_buchory,negative
53,1844827796205682935,Fri Oct 11 19:49:56 +0000 2024,1,bahrain afcmafia wasit bantu dukungan nya buat ch yt saya,1844827796205682935,https://pbs.twimg.com/media/GZolGp7bUAARDma.jpg,,in,indonesia,0,0,0,https://x.com/orangsabar_nava/status/1844827796205682935,712606002579779584,orangsabar_nava,neutral
54,1844826948415234398,Fri Oct 11 19:46:34 +0000 2024,0,wasit bahrain kantong penuh afcmafiamoney fifa afc mafia,1844826948415234398,https://pbs.twimg.com/media/GZokVA8boAE67ll.jpg,,in,,0,0,0,https://x.com/fullartdesign42/status/1844826948415234398,1602105258993676288,fullartdesign42,negative
55,1844236211147456721,Fri Oct 11 19:43:30 +0000 2024,0,saya pendukung timnas indonesia sebagus apapun timnas indonesia bermain kalau dipimpin oleh wasit curang maka tidak akan pernah melaju ke level apapun manapun tolong sampaikan protes ke batalkan poin bahrain,1844826175061017054,,erickthohir,in,"Cilacap,Jawa Tengah, Indonesia",0,0,0,https://x.com/teguhwidji/status/1844826175061017054,366490008,teguhwidji,negative
56,1844457777269518715,Fri Oct 11 19:43:14 +0000 2024,0,firman utina dkk juga dulu pernah ngalahin bahrain di piala asia ya berarti seharus nya skr lebih bisa ngalahin mereka tanpa alasan wasit,1844826110791713008,,ternakdigembala,in,,0,0,0,https://x.com/NaufalAuli84409/status/1844826110791713008,1692541155932790784,NaufalAuli84409,negative
57,1844825426625241378,Fri Oct 11 19:40:31 +0000 2024,0,huah jahat banget wasit sama bahrain,1844825426625241378,,,in,"JOG , IDN",0,0,0,https://x.com/in_tone/status/1844825426625241378,584030998,in_tone,negative
58,1844808069416706200,Fri Oct 11 18:31:33 +0000 2024,0,warga dan bahrain mending kompak aja protes wasit ahmad al kaf ke fifa bahrain protes goal pertama ragnar yg menurutnya hand ball terlebih dulu yg dimana bagi mereka seharusnya mereka menang indo protes soal perpanjangan waktu yg mengakibatkan seri,1844808069416706200,,,in,,0,0,0,https://x.com/Zverxos/status/1844808069416706200,1434763590913777665,Zverxos,negative
59,1844805503291113547,Fri Oct 11 18:30:41 +0000 2024,1,kami tunggu bahrain di indonesia kami akan ajarkan kalian utk bermain amp meraih poin dengan cara yg bermoral amp bermartabat bukan dgn cara menyuap wasit yg bermental anjing dari cara kalian bermain sangat menjijikan afc mafia dogreferee,1844807853351358473,,BahrainFA,in,,0,0,0,https://x.com/putra_merbabu/status/1844807853351358473,1633116365853806602,putra_merbabu,negative
60,1844755531992551529,Fri Oct 11 18:29:12 +0000 2024,1,doa dari orang aja peluang di jabah makin besar gimana doa dari jt rakjay indonesia apa engga makin langsung di jabah tuh mana isinya doa buruk semua ke wasit amp bahrain,1844807478405632237,,idextratime,in,,0,0,0,https://x.com/najaejaee14/status/1844807478405632237,1730525997668409344,najaejaee14,negative
61,1844544782741405889,Fri Oct 11 18:28:42 +0000 2024,0,lagi kesel sama wasit pas pertandingan indo vs bahrain malah nemu tweet ini cokk jastip sushi cokkk basi laa cok plislahh tambah emosi gw bacanya,1844807354690478302,,wnisekai,in,,0,0,0,https://x.com/rakyatjelatw/status/1844807354690478302,1627838480461205505,rakyatjelatw,negative
62,1844806428751757760,Fri Oct 11 18:25:02 +0000 2024,0,wasit sudah sesuai aturan main tidak suka lapor aja ke boss ane king bahrain,1844806428751757760,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/readMeAja/status/1844806428751757760,415510248,readMeAja,negative
63,1844795588715397224,Fri Oct 11 18:20:57 +0000 2024,0,gabisa lia masih kepikiran wasit bahrain yang bikin indonesia gagal menang itu,1844805401218290136,,AU_LiaJKT48,in,,0,0,0,https://x.com/nivlacml/status/1844805401218290136,520074629,nivlacml,negative
64,1844805185576509847,Fri Oct 11 18:20:05 +0000 2024,0,fyi ketua afc adalah orang bahrain terlepas dari molornya waktu yang diberikan wasit ahmed al kaff pada laga indonesia vs bahrain harusnya usai tapi menit dan ditiup peluit resiko bahrain cetak gol kedua skor asli jadi,1844805185576509847,,,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/themunim17/status/1844805185576509847,480526639,themunim17,positive
65,1844676620679782703,Fri Oct 11 18:19:40 +0000 2024,0,media eropa sampai terheran heran sama wasit pertandingan indonesia vs bahrain kemarin,1844805081629180395,,nocontextfooty,in,Kabupaten Karanganyar,0,0,0,https://x.com/MuhammadFuad30/status/1844805081629180395,1679557536545144832,MuhammadFuad30,neutral
66,1844803825108140363,Fri Oct 11 18:14:41 +0000 2024,0,harusnya emang hastag dan pembahasan bahrain wasit dan afc harus terus diramein disemua sosmed sampai ada klarifikasi dari pihak mereka semua enak bgt mereka kalo kita ramenya cuma sehari doang afcmafiamoney afcmafia,1844803825108140363,,,in,,0,0,0,https://x.com/nf_feb/status/1844803825108140363,1660052971,nf_feb,positive
67,1844802529713922062,Fri Oct 11 18:11:45 +0000 2024,0,setelah pertandingan antara indonesia dan bahrain yang berakhir shin tae yong mengkritik keras keputusan wasit terutama terkait tambahan waktu shin menyoroti bahwa wasit ahmed al kaf memberikan waktu tambahan lebih dari yang seharusnya yakni lebih dari sembilan menit,1844803088584217000,,cironikaCijolek,in,,0,1,0,https://x.com/cironikaCijolek/status/1844803088584217000,611514053,cironikaCijolek,positive
68,1844716215677452357,Fri Oct 11 18:06:46 +0000 2024,3,harusnya sisipkan pesepakbola antah berantah besok lawan bahrain di gbk kalau wasitnya taek tugasnya suruh pukul tuh wasit aja gausah maen dikartu merah dan banned dari bola dendam anakbolatersampaikan,1844801831706227112,,MamatAlkatiri,in,Jgj - Bli - Jkt - Bks - Crb,0,0,0,https://x.com/yosuakristian/status/1844801831706227112,59736553,yosuakristian,negative
69,1844801487039348744,Fri Oct 11 18:05:23 +0000 2024,1,afcmafia bahrain asu wasit kontol,1844801487039348744,https://pbs.twimg.com/ext_tw_video_thumb/1844801443154554880/pu/img/slD_2dWwOmLTh6Yu.jpg,,in,,0,0,0,https://x.com/andhikawp25/status/1844801487039348744,1744383811537059840,andhikawp25,neutral
70,1844799643445555226,Fri Oct 11 17:58:04 +0000 2024,0,yak sebelum tidur wasit oman anjing bahrain anjing afc anjing,1844799643445555226,,,in,,0,0,0,https://x.com/BharaHember/status/1844799643445555226,595631088,BharaHember,negative
71,1844695288566698322,Fri Oct 11 17:24:12 +0000 2024,17,agak sulit sih mau komplain juga ketua afc nya aja orang bahrain malah nempatin wasit arab memang udah terkenal dengan kkn mereka para pendahulunya aja ditangkep karena korupsi semua,1844791120057770465,https://pbs.twimg.com/media/GZoDvx3bMAAvfmi.jpg,alggzndr,in,"Bandung, Jawa Barat",0,0,0,https://x.com/leogusta_/status/1844791120057770465,72044599,leogusta_,negative
72,1844791002252366307,Fri Oct 11 17:23:44 +0000 2024,0,wasit memberikan perpanjangan untuk kedua tim untuk bahrain menyamakan kedudukan indonesia memantapkan kemenangan coba saja witan membobol gawang bahrain menit apa reaksi kita,1844791002252366307,,,in,Indonesia,0,1,0,https://x.com/Ach_faishol/status/1844791002252366307,947473116,Ach_faishol,neutral
73,1844790884203667521,Fri Oct 11 17:23:16 +0000 2024,0,gue gak akan bisa lupa tu bahrain tolol wasit najis,1844790884203667521,,,in,yunho's arm,0,0,0,https://x.com/mepinksun/status/1844790884203667521,1782203879213641728,mepinksun,negative
74,1844790215363223657,Fri Oct 11 17:20:36 +0000 2024,1,wasit bahrain combo kontolllll,1844790215363223657,,,in,Indonesia,0,0,0,https://x.com/khrisnaftw/status/1844790215363223657,1201385789877149697,khrisnaftw,positive
75,1844449832599220549,Fri Oct 11 17:19:40 +0000 2024,1,yang main curang tentu merasa seneng aja kan pak jokowi gondok timnas gagal menang lawan bahrain soroti ulah wasit,1844789981664919979,,Dogelkarya76_82,in,,0,0,0,https://x.com/Dogelkarya76_82/status/1844789981664919979,1689127825440493568,Dogelkarya76_82,negative
76,1844763475677229284,Fri Oct 11 17:14:09 +0000 2024,1,keinget hal hal gk enak trs gen wasit timnas gk niup peluit akhir bahrain guling guling nunez opsed,1844788590368182465,,thejurgenholic,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/officiallifc/status/1844788590368182465,1565869237,officiallifc,positive
77,1844788478694903842,Fri Oct 11 17:13:42 +0000 2024,0,yeuu sedotan cendol bahrain kalo tanpa ketololan wasit pala botak mah kasian dahhhhhhh masa ngelawan negara yg rank nya kudu ditolong ngaret menit niup peluit afcmafia,1844788478694903842,,,in,,0,0,0,https://x.com/tktmashigf/status/1844788478694903842,1412028932161900545,tktmashigf,negative
78,1844788410923295118,Fri Oct 11 17:13:26 +0000 2024,1,wasit bahrain fifa enakin,1844788410923295118,https://pbs.twimg.com/ext_tw_video_thumb/1844788399036911616/pu/img/KjPb-L-ayyfoWYGm.jpg,,in,"Bandung Wetan, Indonesia",0,0,0,https://x.com/meldadadai/status/1844788410923295118,1816485233287688192,meldadadai,negative
